"cov","out","hour","data_type","lwr","pe","upr"
"Frankfurter
Allgemeine Zeitung","
Die Welt",29,"Effect of a one time 2 article increase at hour 0",0.0447327861281128,0.0685407832330571,0.0855273716943075
"Frankfurter
Allgemeine Zeitung","
Die Welt",29,"Effect of a structural 2 article point attention increase at hour 0",0.180292031730016,0.292171762023773,0.371269175657786
"Frankfurter
Allgemeine Zeitung","
Die Welt",30,"Effect of a one time 2 article increase at hour 0",0.0444559043444257,0.0682050780404533,0.0852870307947351
"Frankfurter
Allgemeine Zeitung","
Die Welt",30,"Effect of a structural 2 article point attention increase at hour 0",0.191952689713541,0.305031876234845,0.384878818293406
"Frankfurter
Allgemeine Zeitung","
Die Welt",31,"Effect of a one time 2 article increase at hour 0",0.046015512455448,0.0702831851207686,0.0879157433833804
"Frankfurter
Allgemeine Zeitung","
Die Welt",31,"Effect of a structural 2 article point attention increase at hour 0",0.202962946162832,0.317308385222265,0.398120986281409
"Frankfurter
Allgemeine Zeitung","
Die Welt",32,"Effect of a one time 2 article increase at hour 0",0.0454595750873454,0.0697077299252638,0.0879747558986925
"Frankfurter
Allgemeine Zeitung","
Die Welt",32,"Effect of a structural 2 article point attention increase at hour 0",0.21140915901067,0.326567911434937,0.408596443951728
"Frankfurter
Allgemeine Zeitung","
Die Welt",33,"Effect of a one time 2 article increase at hour 0",0.0472824343389555,0.072072729084292,0.0902242063557013
"Frankfurter
Allgemeine Zeitung","
Die Welt",33,"Effect of a structural 2 article point attention increase at hour 0",0.219986072982467,0.336157297998177,0.41887504358146
"Frankfurter
Allgemeine Zeitung","
Die Welt",34,"Effect of a one time 2 article increase at hour 0",0.0469455892610169,0.0717509429432865,0.0904234285347068
"Frankfurter
Allgemeine Zeitung","
Die Welt",34,"Effect of a structural 2 article point attention increase at hour 0",0.226699148538208,0.343508093254025,0.427074298530599
"Frankfurter
Allgemeine Zeitung","
Die Welt",35,"Effect of a one time 2 article increase at hour 0",0.0475590124441725,0.0726503568991774,0.09135956874881
"Frankfurter
Allgemeine Zeitung","
Die Welt",35,"Effect of a structural 2 article point attention increase at hour 0",0.23278755555333,0.350218102677603,0.434335142149854
"Frankfurter
Allgemeine Zeitung","
Die Welt",36,"Effect of a one time 2 article increase at hour 0",0.0493470547667856,0.0751590648523441,0.0946289787390773
"Frankfurter
Allgemeine Zeitung","
Die Welt",36,"Effect of a structural 2 article point attention increase at hour 0",0.239395934913988,0.357862063515145,0.44298460764056
"Frankfurter
Allgemeine Zeitung","
Die Welt",37,"Effect of a one time 2 article increase at hour 0",0.0480708220243,0.074423239110982,0.0943135883235975
"Frankfurter
Allgemeine Zeitung","
Die Welt",37,"Effect of a structural 2 article point attention increase at hour 0",0.243469901166589,0.363109663441913,0.44930934257011
"Frankfurter
Allgemeine Zeitung","
Die Welt",38,"Effect of a one time 2 article increase at hour 0",0.0502971507817525,0.0769607995968633,0.0976028531007145
"Frankfurter
Allgemeine Zeitung","
Die Welt",38,"Effect of a structural 2 article point attention increase at hour 0",0.248624695774712,0.36931032596632,0.45696978675895
"Frankfurter
Allgemeine Zeitung","
Die Welt",39,"Effect of a one time 2 article increase at hour 0",0.0464369120220858,0.0733993293317323,0.0942327764023385
"Frankfurter
Allgemeine Zeitung","
Die Welt",39,"Effect of a structural 2 article point attention increase at hour 0",0.248983272469086,0.370585014969741,0.45947591399529
"Frankfurter
Allgemeine Zeitung","
Die Welt",40,"Effect of a one time 2 article increase at hour 0",0.0486615739637204,0.0760481235133159,0.0970405937082028
"Frankfurter
Allgemeine Zeitung","
Die Welt",40,"Effect of a structural 2 article point attention increase at hour 0",0.250987880551231,0.373515739911494,0.463404585009514
"Frankfurter
Allgemeine Zeitung","
Die Welt",41,"Effect of a one time 2 article increase at hour 0",0.0484481736714524,0.0762713879352983,0.0973973148392078
"Frankfurter
Allgemeine Zeitung","
Die Welt",41,"Effect of a structural 2 article point attention increase at hour 0",0.252067265501141,0.375546133248027,0.466212211132251
"Frankfurter
Allgemeine Zeitung","
Die Welt",42,"Effect of a one time 2 article increase at hour 0",0.0500044289784434,0.0777499673228692,0.0991816636500449
"Frankfurter
Allgemeine Zeitung","
Die Welt",42,"Effect of a structural 2 article point attention increase at hour 0",0.25385378707199,0.377821285591795,0.469278829817075
"Frankfurter
Allgemeine Zeitung","
Die Welt",43,"Effect of a one time 2 article increase at hour 0",0.0503556486470318,0.0783787688300297,0.1003733205824
"Frankfurter
Allgemeine Zeitung","
Die Welt",43,"Effect of a structural 2 article point attention increase at hour 0",0.255082259185363,0.37950821315148,0.472021586259376
"Frankfurter
Allgemeine Zeitung","
Die Welt",44,"Effect of a one time 2 article increase at hour 0",0.0495273881825451,0.0777928746695717,0.100004839745353
"Frankfurter
Allgemeine Zeitung","
Die Welt",44,"Effect of a structural 2 article point attention increase at hour 0",0.254709945985387,0.379542884389939,0.472978966504062
"Frankfurter
Allgemeine Zeitung","
Die Welt",45,"Effect of a one time 2 article increase at hour 0",0.0514664231013537,0.0799541346888422,0.102451861238317
"Frankfurter
Allgemeine Zeitung","
Die Welt",45,"Effect of a structural 2 article point attention increase at hour 0",0.255699594273184,0.380887680470385,0.475236560859505
"Frankfurter
Allgemeine Zeitung","
Die Welt",46,"Effect of a one time 2 article increase at hour 0",0.0516992332317676,0.0807060456351705,0.103060791897649
"Frankfurter
Allgemeine Zeitung","
Die Welt",46,"Effect of a structural 2 article point attention increase at hour 0",0.256155369896769,0.38194071148435,0.476744871447586
"Frankfurter
Allgemeine Zeitung","
Die Welt",47,"Effect of a one time 2 article increase at hour 0",0.05239971992151,0.0816971633825927,0.104349187312867
"Frankfurter
Allgemeine Zeitung","
Die Welt",47,"Effect of a structural 2 article point attention increase at hour 0",0.256532052943303,0.382882070898115,0.478234019284452
"Frankfurter
Allgemeine Zeitung","
Die Welt",48,"Effect of a one time 2 article increase at hour 0",0.0521729148580807,0.0819149145528766,0.104826427642465
"Frankfurter
Allgemeine Zeitung","
Die Welt",48,"Effect of a structural 2 article point attention increase at hour 0",0.256009099426701,0.38304986803571,0.478974262268456
"Frankfurter
Allgemeine Zeitung","
Die Welt",49,"Effect of a one time 2 article increase at hour 0",0.0523899292688772,0.0821797855035959,0.105083983891035
"Frankfurter
Allgemeine Zeitung","
Die Welt",49,"Effect of a structural 2 article point attention increase at hour 0",0.255247685455995,0.38268534235552,0.47896014096332
"Frankfurter
Allgemeine Zeitung","
Die Welt",50,"Effect of a one time 2 article increase at hour 0",0.0546091422418842,0.0848613789869279,0.108291946702054
"Frankfurter
Allgemeine Zeitung","
Die Welt",50,"Effect of a structural 2 article point attention increase at hour 0",0.256072824065621,0.3840579017875,0.481004289845662
"Frankfurter
Allgemeine Zeitung","
Die Welt",51,"Effect of a one time 2 article increase at hour 0",0.053686978007597,0.0840373282908664,0.107702528222277
"Frankfurter
Allgemeine Zeitung","
Die Welt",51,"Effect of a structural 2 article point attention increase at hour 0",0.25527688692816,0.383581752731404,0.481197239018641
"Frankfurter
Allgemeine Zeitung","
Die Welt",52,"Effect of a one time 2 article increase at hour 0",0.0554695203693276,0.0862155882872022,0.110270969082463
"Frankfurter
Allgemeine Zeitung","
Die Welt",52,"Effect of a structural 2 article point attention increase at hour 0",0.255629222253521,0.384356550179558,0.482784703329172
"Frankfurter
Allgemeine Zeitung","
Die Welt",53,"Effect of a one time 2 article increase at hour 0",0.0543274281562123,0.0854669553077787,0.109857713249019
"Frankfurter
Allgemeine Zeitung","
Die Welt",53,"Effect of a structural 2 article point attention increase at hour 0",0.254302508868732,0.383541056407527,0.482838133612558
"Frankfurter
Allgemeine Zeitung","
Die Welt",54,"Effect of a one time 2 article increase at hour 0",0.0561886505238294,0.0874886264017984,0.11211556318964
"Frankfurter
Allgemeine Zeitung","
Die Welt",54,"Effect of a structural 2 article point attention increase at hour 0",0.254347567884367,0.383954847540005,0.484067589875124
"Frankfurter
Allgemeine Zeitung","
Die Welt",55,"Effect of a one time 2 article increase at hour 0",0.0562040849363235,0.0876930372220734,0.112592081405733
"Frankfurter
Allgemeine Zeitung","
Die Welt",55,"Effect of a structural 2 article point attention increase at hour 0",0.253837030686174,0.383735787249931,0.484663474845524
"Frankfurter
Allgemeine Zeitung","
Die Welt",56,"Effect of a one time 2 article increase at hour 0",0.0572886352794364,0.0888217060860297,0.113890105656756
"Frankfurter
Allgemeine Zeitung","
Die Welt",56,"Effect of a structural 2 article point attention increase at hour 0",0.253837002996989,0.383836453333129,0.485477224490228
"Frankfurter
Allgemeine Zeitung","
Die Welt",57,"Effect of a one time 2 article increase at hour 0",0.057853104415349,0.0895221425152632,0.114938541239052
"Frankfurter
Allgemeine Zeitung","
Die Welt",57,"Effect of a structural 2 article point attention increase at hour 0",0.253803099268923,0.383844858171397,0.486287179031005
"Frankfurter
Allgemeine Zeitung","
Die Welt",58,"Effect of a one time 2 article increase at hour 0",0.0578293841996973,0.0896307076799974,0.115251381174886
"Frankfurter
Allgemeine Zeitung","
Die Welt",58,"Effect of a structural 2 article point attention increase at hour 0",0.253238743927569,0.383287757134066,0.486464434001095
"Frankfurter
Allgemeine Zeitung","
Die Welt",59,"Effect of a one time 2 article increase at hour 0",0.0587612710635692,0.0907694857501544,0.116550659805661
"Frankfurter
Allgemeine Zeitung","
Die Welt",59,"Effect of a structural 2 article point attention increase at hour 0",0.253129021483712,0.383226126012825,0.487041675907973
"Frankfurter
Allgemeine Zeitung","
Die Welt",60,"Effect of a one time 2 article increase at hour 0",0.0587767250469242,0.0909849912852241,0.117018668242366
"Frankfurter
Allgemeine Zeitung","
Die Welt",60,"Effect of a structural 2 article point attention increase at hour 0",0.252574704817269,0.382751564136919,0.487213697537615
"Frankfurter
Allgemeine Zeitung","
Die Zeit",1,"Effect of a one time 2 article increase at hour 0",-0.00626934330532691,-0.00242055099678684,0.00165157923595571
"Frankfurter
Allgemeine Zeitung","
Die Zeit",1,"Effect of a structural 2 article point attention increase at hour 0",-0.00626934330532691,-0.00242055099678684,0.00165157923595571
"Frankfurter
Allgemeine Zeitung","
Die Zeit",2,"Effect of a one time 2 article increase at hour 0",-0.00217982434194397,0.00180892233824426,0.00673190293992754
"Frankfurter
Allgemeine Zeitung","
Die Zeit",2,"Effect of a structural 2 article point attention increase at hour 0",-0.00732525627605427,-0.000177694088778811,0.00808740193376624
"Frankfurter
Allgemeine Zeitung","
Die Zeit",3,"Effect of a one time 2 article increase at hour 0",0.00323827416968014,0.00872971373234277,0.0143642925585254
"Frankfurter
Allgemeine Zeitung","
Die Zeit",3,"Effect of a structural 2 article point attention increase at hour 0",-0.00272617216320832,0.00860225462439797,0.0209893172790993
"Frankfurter
Allgemeine Zeitung","
Die Zeit",4,"Effect of a one time 2 article increase at hour 0",0.006907636912038,0.0139752155157133,0.0196149387822944
"Frankfurter
Allgemeine Zeitung","
Die Zeit",4,"Effect of a structural 2 article point attention increase at hour 0",0.00472406781652798,0.0210360120488951,0.0367805305849986
"Frankfurter
Allgemeine Zeitung","
Die Zeit",5,"Effect of a one time 2 article increase at hour 0",0.00804783836612044,0.0168343180632433,0.0231621963897977
"Frankfurter
Allgemeine Zeitung","
Die Zeit",5,"Effect of a structural 2 article point attention increase at hour 0",0.0119646430530212,0.0340419086756776,0.0531863956847289
"Frankfurter
Allgemeine Zeitung","
Die Zeit",6,"Effect of a one time 2 article increase at hour 0",0.00259110775333449,0.0124796037876258,0.0199507074134921
"Frankfurter
Allgemeine Zeitung","
Die Zeit",6,"Effect of a structural 2 article point attention increase at hour 0",0.0123940775405262,0.0402602562623433,0.0633030571852892
"Frankfurter
Allgemeine Zeitung","
Die Zeit",7,"Effect of a one time 2 article increase at hour 0",0.00397348762457495,0.0138439948829929,0.023132829656745
"Frankfurter
Allgemeine Zeitung","
Die Zeit",7,"Effect of a structural 2 article point attention increase at hour 0",0.0140957092099445,0.0466190721094292,0.074620194694041
"Frankfurter
Allgemeine Zeitung","
Die Zeit",8,"Effect of a one time 2 article increase at hour 0",0.0105945733557726,0.0207490034433271,0.0298298746028403
"Frankfurter
Allgemeine Zeitung","
Die Zeit",8,"Effect of a structural 2 article point attention increase at hour 0",0.022096537093949,0.0586513725407585,0.090453213253893
"Frankfurter
Allgemeine Zeitung","
Die Zeit",9,"Effect of a one time 2 article increase at hour 0",0.00821027166157284,0.0192689736166498,0.0295018752216647
"Frankfurter
Allgemeine Zeitung","
Die Zeit",9,"Effect of a structural 2 article point attention increase at hour 0",0.0261838471181348,0.0669012346607242,0.102929569242438
"Frankfurter
Allgemeine Zeitung","
Die Zeit",10,"Effect of a one time 2 article increase at hour 0",0.00206589132255464,0.0143573385133948,0.0242034867925491
"Frankfurter
Allgemeine Zeitung","
Die Zeit",10,"Effect of a structural 2 article point attention increase at hour 0",0.0233082099938628,0.0686094465178554,0.107674921102038
"Frankfurter
Allgemeine Zeitung","
Die Zeit",11,"Effect of a one time 2 article increase at hour 0",0.00634660022063205,0.0177810361038311,0.0291940935838935
"Frankfurter
Allgemeine Zeitung","
Die Zeit",11,"Effect of a structural 2 article point attention increase at hour 0",0.025178283206627,0.0733278294906198,0.116403748583437
